referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
12981,1958 - 1958,La Cantinera María Luisa Martínez Rodríguez y otros integrantes de la escolta...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12981,https://www.irun.org/fototeca/fcruzp12/12981.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12982,1958 - 1958,La Cantinera María Luisa Martínez Rodríguez y otros integrantes de la escolta...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12982,https://www.irun.org/fototeca/fcruzp12/12982.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12983,1958 - 1958,La Cantinera María Luisa Martínez Rodríguez y otros integrantes de la escolta...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12983,https://www.irun.org/fototeca/fcruzp12/12983.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12984,1958 - 1958,"La Cantinera de Caballería del Alarde, María Luisa Martínez Rodríguez, durante...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12984,https://www.irun.org/fototeca/fcruzp12/12984.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12985,1958 - 1958,"La Cantinera de Caballería del Alarde, María Luisa Martínez Rodríguez, durante...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12985,https://www.irun.org/fototeca/fcruzp12/12985.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12986,1958 - 1958,"La Cantinera de Caballería del Alarde, María Luisa Martínez Rodríguez, durante...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12986,https://www.irun.org/fototeca/fcruzp12/12986.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12987,1958 - 1958,"La Compañía Buenos Amigos del Alarde con su Cantinera, María Dolores Berroa,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12987,https://www.irun.org/fototeca/fcruzp12/12987.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12988,1958 - 1958,"La Compañía Santiago del Alarde con su cantinera, Ascensión Galarza, accediendo...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12988,https://www.irun.org/fototeca/fcruzp12/12988.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
12990,1958 - 1958,"La Cantinera de Artillería del Alarde, Carmen Garín, y su sargento acompañante...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=12990,https://www.irun.org/fototeca/fcruzp12/12990.jpg,fcruzp12,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp12,requiere_confirmacion_archivo
13010,1959 - 1959,"La Tamborrada del Alarde con su Cantinera, María García Rementeria, a la espera...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13010,https://www.irun.org/fototeca/fcruzp13/13010.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13011,1959 - 1959,"La Tamborrada del Alarde con su Cantinera, María García Rementeria, a la su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13011,https://www.irun.org/fototeca/fcruzp13/13011.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13013,1959 - 1959,"La Banda de Música del Alarde con su Cantinera, Dolores Iglesias, a su paso por...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13013,https://www.irun.org/fototeca/fcruzp13/13013.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13014,1959 - 1959,"La Banda de Música del Alarde con su Cantinera, Dolores Iglesias, accediendo a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13014,https://www.irun.org/fototeca/fcruzp13/13014.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13016,1959 - 1959,"La Compañía Behobia del Alarde con su Cantinera, María Paz Iguiñiz, a su paso...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13016,https://www.irun.org/fototeca/fcruzp13/13016.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13017,1959 - 1959,"María Paz Iguiñiz, Cantinera de la Compañía Behobia del Alarde, en la plaza San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13017,https://www.irun.org/fototeca/fcruzp13/13017.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13018,1959 - 1959,"Simoni Toledo, Cantinera de Ventas, en la calle Mayor (1959)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13018,https://www.irun.org/fototeca/fcruzp13/13018.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13020,1959 - 1959,"Compañía de infantería del Alarde, probablemente la de Ventas, con su cantinera...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13020,https://www.irun.org/fototeca/fcruzp13/13020.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13021,1959 - 1959,"María Josefa Vargas Estomba, Cantinera de la Compañía Meaka del Alarde en la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13021,https://www.irun.org/fototeca/fcruzp13/13021.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13022,1959 - 1959,"María Josefa Vargas Estomba, Cantinera de la Compañía Meaka del Alarde en la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13022,https://www.irun.org/fototeca/fcruzp13/13022.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13023,1959 - 1959,"Pilar Múgica Berridi , cantinera de la Compañia Bidasoa del Alarde en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13023,https://www.irun.org/fototeca/fcruzp13/13023.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13024,1959 - 1959,"La Compañia Bidasoa con su Cantinera, Pilar Múgica Berridi, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13024,https://www.irun.org/fototeca/fcruzp13/13024.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13025,1959 - 1959,"La Compañia Bidasoa con su Cantinera, Pilar Múgica Berridi, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13025,https://www.irun.org/fototeca/fcruzp13/13025.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13026,1959 - 1959,"Victoria Azcona, cantinera de la Compañía San Miguel del Alarde, en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13026,https://www.irun.org/fototeca/fcruzp13/13026.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13027,1959 - 1959,La Compañía San Miguel del Alarde a su paso por la plaza San Juan (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13027,https://www.irun.org/fototeca/fcruzp13/13027.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13028,1959 - 1959,La Compañía San Miguel del Alarde a su paso por la plaza San Juan (1959),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13028,https://www.irun.org/fototeca/fcruzp13/13028.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13029,1959 - 1959,"Carmen Retegui, cantinera de la Compañía Olaberria del Alarde, en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13029,https://www.irun.org/fototeca/fcruzp13/13029.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13030,1959 - 1959,"La Compañía Olaberria con su Cantinera, Carmen Retegui, accediendo a la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13030,https://www.irun.org/fototeca/fcruzp13/13030.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13032,1959 - 1959,"Victoria Anta, Cantinera de la Compañía Santa Elena del Alarde, en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13032,https://www.irun.org/fototeca/fcruzp13/13032.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13033,1959 - 1959,"María Luisa Tellechea, Cantinera de la Escolta de Caballería, en la plaza San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13033,https://www.irun.org/fototeca/fcruzp13/13033.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13034,1959 - 1959,"La Compañía Santa Elena con su Cantinera, Victoria Anta, a su paso por la plaza...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13034,https://www.irun.org/fototeca/fcruzp13/13034.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13036,1953 - 1953,"La Compañía Santiago del Alarde con su Cantinera, Antonia Etxepare, en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13036,https://www.irun.org/fototeca/fcruzp13/13036.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13037,1953 - 1953,"Compañía con su Cantinera, en la calle Mayor (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13037,https://www.irun.org/fototeca/fcruzp13/13037.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13038,1953 - 1953,"La Compañía Lapice del Alarde con su Cantinera, María Pilar Sein, accediendo a...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13038,https://www.irun.org/fototeca/fcruzp13/13038.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13039,1953 - 1953,"La Compañía Anaka con su cantinera, María Luisa del Rincón, en la calle Mayor...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13039,https://www.irun.org/fototeca/fcruzp13/13039.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13040,1953 - 1953,"La Compañía Lapice del Alarde con su Cantinera, Pilar Sein, accediendo a su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13040,https://www.irun.org/fototeca/fcruzp13/13040.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13041,1953 - 1953,"La Compañía Lapice del Alarde con su Cantinera, Pilar Sein, accediendo a su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13041,https://www.irun.org/fototeca/fcruzp13/13041.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13042,1953 - 1953,La Compañía capitaneada por Vicente Salas (en los años anteriores capitán del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13042,https://www.irun.org/fototeca/fcruzp13/13042.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13043,1953 - 1953,La Compañía capitaneada por Vicente Salas (en los años anteriores capitán del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13043,https://www.irun.org/fototeca/fcruzp13/13043.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13044,1953 - 1953,Integrantes de la Compañía capitaneada por Vicente Salas (en los años...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13044,https://www.irun.org/fototeca/fcruzp13/13044.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13045,1953 - 1953,Cantinera sin identificar en la calle Mayor (1953),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13045,https://www.irun.org/fototeca/fcruzp13/13045.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13046,1953 - 1953,Compañía de infantería del Alarde accediendo a la plaza San Juan (1953),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13046,https://www.irun.org/fototeca/fcruzp13/13046.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13053,1953 - 1953,"María Pilar Uranga, Cantinera de la Banda de Música del Alarde, durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13053,https://www.irun.org/fototeca/fcruzp13/13053.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13056,1953 - 1953,"La Escolta de Caballería del Alarde a su paso por la plaza San Juan, siendo su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13056,https://www.irun.org/fototeca/fcruzp13/13056.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13057,1953 - 1953,"La Escolta de Caballería del Alarde a su paso por la plaza San Juan, siendo su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13057,https://www.irun.org/fototeca/fcruzp13/13057.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13059,1953 - 1953,"Compañía de infantería del Alarde, con su cantinera, enfilando la calle San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13059,https://www.irun.org/fototeca/fcruzp13/13059.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13060,1953 - 1953,Cantinera saludando al público en la calle San Marcial (1953),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13060,https://www.irun.org/fototeca/fcruzp13/13060.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13061,1953 - 1953,"Compañía de infantería del Alarde, con su cantinera, enfilando la calle San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13061,https://www.irun.org/fototeca/fcruzp13/13061.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13062,1953 - 1953,"Compañía de infantería del Alarde, con su cantinera, enfilando la calle San...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13062,https://www.irun.org/fototeca/fcruzp13/13062.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13063,1953 - 1953,"La Compañía Bidasoa del Alarde a su paso por la calle San Marcial, siendo su...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13063,https://www.irun.org/fototeca/fcruzp13/13063.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13064,1953 - 1953,Cantinera de una compañía del alarde enfilando la calle San Marcial (1953),https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13064,https://www.irun.org/fototeca/fcruzp13/13064.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13065,1953 - 1953,"Compañía de infantería del Alarde, enfilando la calle San Marcial (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13065,https://www.irun.org/fototeca/fcruzp13/13065.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13066,1953 - 1953,"Compañía de infantería del Alarde, enfilando la calle San Marcial (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13066,https://www.irun.org/fototeca/fcruzp13/13066.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13067,1953 - 1953,"Compañía de infantería del Alarde, enfilando la calle San Marcial (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13067,https://www.irun.org/fototeca/fcruzp13/13067.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13068,1953 - 1953,"Compañía de infantería del Alarde, enfilando la calle San Marcial (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13068,https://www.irun.org/fototeca/fcruzp13/13068.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
13069,1953 - 1953,"Compañía de infantería del Alarde, enfilando la calle San Marcial (1953)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=13069,https://www.irun.org/fototeca/fcruzp13/13069.jpg,fcruzp13,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruzp13,requiere_confirmacion_archivo
